,fluxes
GALCTtex,0.0
GALK2,0.0
GALKr,0.0
GALM,0.0
GALM1,-1.0856199571776786
GALM2,0.0
GALMAN4,0.0
GALMAN4abc,0.0
GALMAN6,0.0
GALMAN6abc,0.0
GALS3,0.0
GALT,0.0
GALTpts,0.0
GALURDH,0.0
GALURt2r,0.0
GALUi,5.486085094224251
GALabcpp,0.0
GALpts,0.0
GALt2,0.0
GALt2_3,0.0
GAMpts,0.0
GAPD,97.08514812640233
GAPDi_nadp,0.0
GAPP,0.0
GARFT,5.173827752252876
GART,0.0034664702220762347
GAt1,0.0
GAt2pp,0.0
GBDM,0.0
GCALDD,0.010290457929938183
GCCa,0.1990559576478581
GCCb,0.1990559576478581
GCCc,0.1990559576478581
GCVHADPr,0.0
GCVHRADPr,0.0
GDBTALDH,0.0
GDH1,-4.363095828535777
GDOCBIK,-3.3854074821944913
GDPDPKE,0.0
GDPMANNDH,0.0
GDPTPDP,0.0
GDTPR,0.0
GF6PTA,6.896364723278855
GG15DAPAH,0.0
GG15DAPDxr,0.0
GG15DAPO,0.0
GG15DAPS,0.0
GGDAPAH,0.0
GGDAPDxr,0.0
GGDAPO,0.0
GGDAPS,0.0
GGGABADr,0.2609844594548558
GGGABADxr,-0.2609844594548558
GGGABAH,0.0
GGLUCT2,0.0
GGSPMDO,0.0
GGSPMDS,0.0
GGTT,0.0001925490777972162
GHMT2r,22.93207701807367
GK1,2.812427411211111
GLBRAN3,0.0
GLCADpts,0.0
GLCBPP,5.64559342327125
GLCDpp,11.952602141501638
GLCE,5.64559342327125
GLCMAN4,0.0
GLCMAN4abc,0.0
GLCMAN6,0.0
GLCMAN6abc,0.0
GLCNt2r,0.0
GLCNt2rpp,11.952602141501638
GLCOAS,0.0
GLCRAL,0.0
GLCRD,0.0
GLCRD_1,0.0
GLCRt2r,0.0
GLCRt2rpp,0.0
GLCRtex,0.0
GLCURDH,0.0
GLCURS1,0.0
GLCURt2r,0.0
GLCURt2rpp,0.0
GLCURtex,0.0
GLCabc,14.764313947565315
GLCabcpp,2.316602815249907
GLCpts,50.9326250684829
GLCptspp,18.51977503265791
GLCt2pp,1.5140809945423337
GLCtex,34.30306098395179
GLDBRAN3,0.0
GLGC,0.0
GLMS_syn,0.0
GLNS,23.025346789304546
GLNabc,0.0
GLNabcpp,0.0
GLNtex,0.0
GLS,0.0
GLS2,0.0
GLTPD,0.0
GLU5K,2.1901911057322105
GLUABUTt7,0.0
GLUABUTt7pp,0.0
GLUCAN2abc,0.0
GLUCANabc,0.0
GLUCYS,0.0
GLUDC,0.24388000358802012
GLUDxi,-50.143694289345596
GLUDy,56.03772242284518
GLUDy_1,3.7299665499812193
GLUN,0.0
GLUNpp,0.0
GLUPRT,5.177294222474953
GLUR,-1.7595478848701245
GLUSfx,0.0
GLUSx,0.0
GLUSy,0.0
GLUTARH,0.0
GLUTARt2rpp,0.0
GLUTARtex,0.0
GLUTCOADHc,0.0
GLUTRR,0.0
GLUTRS,0.0
GLUTRS_3,0.0
GLUabc,0.0
GLUabcpp,0.0
GLUt2r,0.0
GLUt2rpp,0.0
GLUt4,0.0
GLUtex,0.0
GLXCL,0.0
GLXO1,0.00170004486536465
GLYALDDr,0.0
GLYAT,0.0
GLYBACT1r,0.0
GLYBCOAT,0.0
GLYBabc,0.0
GLYBabcpp,0.0
GLYBt2pp,0.0
GLYBt2r,0.0
GLYBt3pp,0.0
GLYC3Pabc,0.0
GLYC3Pabcpp,0.0
GLYCAt2rpp,0.0
GLYCAtex,0.0
GLYCK,0.0
GLYCK2,0.0
GLYCL,0.5971678729424141
GLYCLTDx,0.0
GLYCLTt4pp,0.0
GLYCLTtex,0.0
GLYCL_2,6.549150502905957
GLYCS_I,0.0
GLYCS_II,0.0
GLYCTO1,0.0
GLYCTO2,0.00678125777539344
GLYCTO3,0.0024137609915047035
GLYCTO4,0.0010954391630400245
GLYCYSAP,0.0
GLYCYSabc,0.0
GLYCtpp,0.0
GLYDHDA,-0.06214634505594383
GLYGLNabcpp,0.0
GLYGLNtex,0.0
GLYGLNtr,0.0
GLYGLUabcpp,0.0
GLYGLUtex,0.0
GLYGLYCNc,0.0
GLYGLYGLNtr,0.0
GLYK,0.0
GLYK1,0.0
GLYLEUAP,0.0
GLYLEUtr,0.0
GLYMETabcpp,0.0
GLYMETtex,0.0
GLYMETtr,0.0
GLYO1,0.0
GLYOX,0.0
GLYPHEAP,0.0
GLYPHEHYc,0.0
GLYPHEabcpp,0.0
GLYPHEtex,0.0
GLYPHEtr,0.0
GLYSERabcpp,0.0
GLYSERtex,0.0
GLYTYRAP,0.0
GLYTYRabc,0.0
GLYabc,0.0
GLYabcpp,0.0
GLYt2pp,0.0
GLYt2r,0.0
GLYtpp,0.0
GMPS,2.596720052428024
GMPS2,0.21570735878308703
GND,20.890622849141977
GNK,11.952602141501638
GNNUC,0.0
GNP,0.0
GOX,0.0
GPDDA2,0.0
GPDDA4,0.0
GRTT,0.0011552944666721532
GRXR,0.8052086572930254
GSEALD,-21.877848139129156
GSNt2,0.0
GSNt3pp,0.0
GSNtex,0.0
GTHOr,0.5368057715291127
GTHPi,0.0
GTHRDHpp,0.0
GTHRDabc2pp,0.0
GTHRDabcpp,0.0
GTHRDt2_1,0.0
GTHS,0.0
GTMLT,0.0
GTPCI,0.00771784344745326
GTPCII,0.0025726144824830457
GTPCII2,0.002572614482485211
GTPDPK,0.0
GTPH1,0.0
GTPHs,0.0
GUACYC,0.0
GUAD,0.0
GUAPRT,0.0
GUAt,-3.7479374748282215
GUAt2pp,0.0
GUAt2r,3.7479374748282215
GUAtex,0.0
GUDBUTNAH,0.0
GUI1,0.0
GalMr,-1.0856199571776786
GluForTx,0.0
H2CD,0.0
H2CO3D,-106.85208026146097
H2CO3D2,106.85208026146097
H2CPD,0.0
H2CT,0.0
H2Ot,-219.52344388158588
H2Otex,-285.01866919412686
H2Otpp,65.495225312541
H2St1,0.0
HACD1,1.6620695979677713
HACD10i,0.0
HACD11i,0.0
HACD12i,0.0
HACD13i,0.0
HACD14i,0.0
HACD15i,0.0
HACD16i,0.0
HACD17i,0.0
HACD18i,0.0
HACD19i,0.0
HACD1_1,0.09535039837945365
HACD1i,0.0
HACD2,0.17161887184705119
HACD20i,0.0
HACD21i,0.0
HACD22i,0.0
HACD23i,0.0
HACD24i,0.0
HACD25i,0.0
HACD26i,0.0
HACD27i,0.0
HACD28i,0.0
HACD29i,0.0
HACD2i,0.0
HACD3,0.17161887184705119
HACD30i,0.0
HACD31i,0.0
HACD32i,0.0
HACD33i,0.0
HACD3i,0.0
HACD4,0.17161887184705119
HACD4i,0.0
HACD5,0.17161887184705119
HACD5i,0.0
HACD6,0.17161887184705119
HACD6i,0.0
HACD7,0.1394403333757289
HACD7i,0.0
HACD8,0.03217853847132212
HACD8i,0.0
HACD9,0.0
HACOADr,0.0
HADPCOADH,0.0
HADPCOADH3,0.0
HBCE,-0.035597656818336855
HBCH,0.011191791100654984
HBCHLR,-0.5195929381302503
HBCO_nadp,-2.2416660586340402
HBRCH,0.0
HBZOPT,0.0
HCINNMt2rpp,0.0
HCINNMtex,0.0
HCITI,0.0
HCO3E,-213.70416052292194
HCO3tex,0.0
HCYSMT,0.0
HDAD,0.0
HEMEOS,0.0
HETZK,0.0
HEX1,5.931892188454314
HEX1_1,5.931892188454314
HEX4,0.0
HEX7,1.0856199571776786
HEXSabc,0.0
HEXTT,0.0001925490777972162
HG2t3pp,0.0
HG2tppi,0.0
HGNTOR,0.0
HHDDI,0.0
HIAA,0.0
HIAt,0.0
HIBD,0.0
HICITD,0.0
HIPA,0.0
HIPB,0.0
HISDr,0.0
HISGLYabcpp,0.0
HISGLYtex,0.0
HISHISabcpp,0.0
HISHIStex,0.0
HISTD,0.26764002242787993
HISTDa,0.13382001121393997
HISTDb,0.13382001121393997
HISTP,0.20073001682090993
HISTP_1,0.20073001682090993
HISabc,0.0
HISabcpp,0.0
HIStex,0.0
HIUH_c,0.0
HKNDDH,0.0
HKNTDH,0.0
HKtpp,0.0
HMBS,0.0
HMEDR,0.0014676761348629433
HMEDS,0.0014676761348629433
HMGCOAS,0.0
HMGL,0.0
HMGL_2,0.0
HMPK1,0.0025726144824850575
HMPK2,0.0
HMPK3,0.0
HMPK4,0.0
HMPSCD,0.0
HMR_0188,0.0
HMR_0260,0.0
HMR_3951,0.0
HMR_6515,0.0
HMR_9610,0.0
HOMt2pp,0.0
HOMtpp,0.0
HOPNTAL,0.0
HOPNTAL2,0.0
HPA3MO,0.0
HPACt2r,0.0
HPAtexi,0.0
HPHACA,0.0
HPPK,0.0
HPPK2,0.0
HPPPNDO,0.0
HPPPNt2rpp,0.0
HPPPNtex,0.0
HPROb,0.0
HPYRI,0.0
HPYRP,0.0
HPYRRx,0.0
HPYRRy,0.0
HSA,0.0
HSAC,0.0
HSAE,0.0
HSDy,-3.507036418080551
HSERTA,0.6538321363094978
HSK,2.853204281771053
HSTPT,0.40146003364181987
HVCD,9.583906781502625
HXAND,0.0
HXANt2pp,0.0
HXANt2r,0.0
HXAtex,0.0
HXPRT,0.0
HYD1pp,0.0
HYD2,0.0
HYD2pp,0.0
HYD3pp,0.0
HYXNtex,0.0
ICAPt,0.0
ICCT,0.0
ICDHx,-0.9062678592026575
ICDHyr,44.904443114810135
ICHORS,0.0011552944666721604
ICHORT,0.0
ICITt4pp,0.0
ICITt_kt,0.0
ICITtex,0.0
ICITtupp,0.0
ICL,0.0535559319913703
IDOND,0.0
IDOND2,0.0
IG3PS,0.40146003364181987
IGPDH,0.40146003364181987
IGPS,0.24087776611895984
ILEDHr,-1.7781804211366377
ILEDHr_1,-2.091039506668356
ILETA,2.408617258768747
ILETA2,-0.22945740191208475
ILEabc,0.0
ILEabcpp,0.0
ILEt2r,0.0
ILEtex,0.0
IMPC,-5.576181641634288
IMPD,2.812427411211111
IND3ACtex,0.0
IND3ACtpp,0.0
INDOLEt5,0.0
INDOLEt6,0.0
INDOLEtex,0.0
INOSR,0.0
INS2D,0.0
INSCR,0.0
INSH,0.0
INSTabc,0.0
INSTt2,0.0
INSt2,0.0
INSt3pp,0.0
INStex,0.0
IPDAB,0.0
IPDDI,-0.0017602103827706907
IPDPS,0.004859174749071402
IPMD,2.1987811662264387
IPPMIa,-2.1987811662264387
IPPMIb,-2.1987811662264387
IPPS,2.1987811662264387
ISETACabcpp,0.0
ISETACtex,0.0
ISOAML,0.0
ISTNTabc,0.0
IVCS,0.0
IZPN,0.0
IZPN_1,0.0
KARA1,-4.062988007291241
KARA2,1.7781804211366377
KAS1,0.010726179490440703
KAS11,0.07508325643308492
KAS12,0.18234505133749193
KAS13,0.0
KAS17,0.0
KAS2,0.0
KAS3,0.21452358980881403
KAS4,0.36469010267498386
KAS6,0.05363089745220351
KAS7,0.0
KAS8,0.0
KAT10,0.0
KAT16,0.0
KAT18,0.0
KAT20,0.0
KAT21,0.0
KAT23,0.0
KAT24,0.0
KAT25,0.0
KAT26,0.0
KAT27,0.0
KAT28,0.0
KAT29,0.0
KAT30,0.0
KAT31,0.0
KAT32,0.0
KAT33,9.583906781502625
KG6PDC,0.0
KGD2,-58.955436765235014
KSH,0.0
KSTD,0.0
Kabc,0.0
Kabcpp,0.0
Kt1,5.8363156080301835
Kt2pp,0.0
Kt2r,1.1960472083808484
Kt3pp,0.0
Kt3r,2.7287624499217547
L2OA,0.0
LAAL1,0.0
LACZ,0.0
LACZpp,0.0
LADGMDH,0.0
LALALGLUtex,0.0
LALDO,0.0
LALDO2x,0.0
LALGP,0.0
LAT,0.0
LCADi,0.0
LCARR,0.0
LCARS,0.0
LCARSyi,0.0
LCTSabc,0.0
LCTSt3ipp,0.0
LCYSTabc,0.0
LDGUNPD,0.0
LDH_D,-0.14559391362283505
LDH_D2,0.0
LDH_L,-0.3826097292631275
LEULEULAPc,0.0
LEULEUabcpp,0.0
LEULEUtex,0.0
LEUTA,24.11725998466889
LEUTAi,0.0
LEUabc,0.0
LEUabcpp,0.0
LEUt2r,0.0
LEUt4rpp,0.0
LEVUACOAL,0.0
LGTHL,0.0
LIPO1S24_BS,0.0013407724363050878
LIPO2S24_BS,0.0013407724363050878
LIPO3S24_BS,0.0013407724363050878
LIPO4S24_BS,0.0013407724363050878
LLEUDr,-26.026434304653424
LMN2,0.0
LMN2abc,0.0
LNLCtexi,0.0
LPLIPAL1A180pp,0.0
LPLIPAL1G160pp,0.0
LPLIPAL2A120,0.0
LPLIPAL2A141,0.0
LPLIPAL2A160,0.0
LPLIPAL2A161,0.0
LPLIPAL2A181,0.0
LPLIPAL2E120,0.0
LPLIPAL2E141,0.0
LPLIPAL2E160,0.0
LPLIPAL2E161,0.0
LPLIPAL2E180,0.0
LPLIPAL2E181,0.0
LPLIPAL2G120,0.0
LPLIPAL2G141,0.0
LPLIPAL2G160,0.0
LPLIPAL2G161,0.0
LPLIPAL2G180,0.0
LPLIPAL2G181,0.0
LSERDHr,0.9041086914006282
LTDCL,0.0
LTHRK,0.0
LYSDC,0.0
LYSGLUGLYtr,0.0
LYSMO,0.0
LYSabc,0.0
LYSabcpp,0.0
LYSt3pp,0.0
LYSt3r,3.7309666968150172
LYSt5r,3.7309666968150172
L_LACD,0.0
L_LACD2,0.0
L_LACD3,0.0
L_LACD3_1,0.0
L_LACt2r,0.8575828605580531
L_LACt3,1.3857865034440158
LacR,-0.14559391362283522
M1PD,0.0
MACACI,0.0
MACCOAT,0.0
MAGLIPA160ex,0.0
MAGLIPA180ex,0.0
MAGLIPA181d9ex,0.0
MAGLIPA182d9d12ex,0.0
MAK,0.0
MAL6PG,0.0
MALDDH,0.0
MALDt2_2pp,0.0
MALDtex,0.0
MALEI,0.0
MALS,0.0
MALT,0.0
MALTHPabc,0.0
MALTHXabc,0.0
MALTHXabcpp,0.0
MALTHXtexi,0.0
MALTT,0.0
MALTTRabc,0.0
MALTabc,0.0
MALTabcpp,0.0
MALTpts,0.0
MALTptspp,0.0
MALTtexi,0.0
MALt2_2,0.0
MALt2_2pp,0.0
MALt2r,0.0
MALt4,0.0
MALtex,0.0
MAN1PT,0.0
MAN1PT2,0.0
MAN6PI,0.0
MANA1,0.0
MANA2,0.0
MANA3,0.0
MANAO,0.0
MANTTRabc,0.0
MANpts,0.0
MANptspp,0.0
MANtex,0.0
MB2CFO,0.0
MBCOAi,0.0
MCBTS3,0.0
MCCC,0.0
MCD,0.0
MCITD,0.0
MCITL2,0.0
MCITS,0.0
MCSNAH,0.0
MCTP1App,0.0
MCTP1Bpp,0.0
MCTP2App,0.0
MDDCP1pp,0.0
MDDCP2pp,0.0
MDDCP3pp,0.0
MDDCP4pp,0.0
MDDCP5pp,0.0
MDDEP1pp,0.0
MDDEP3pp,0.0
MDDEP4pp,0.0
MDH,29.370740775940785
MDH2,7.387347155962303
MDH3,1.328744036960544
MDH3_1,0.0
MDNTHAep,0.0
ME1,0.0
ME2,7.174931868543232
MECDPDH4E,0.007774679598514298
MECDPS,0.009242355733377242
MEHLER,0.0
MELIB_Et,0.0
MELIBt2pp,0.0
MELIBt3ipp,0.0
MEOHtex,-0.4285933680209322
MEOHtrpp,-0.4285933680209322
MEPCT,0.009242355733377242
METAT,0.0037279089491571702
METDabc,0.0
METS,0.6549874307761698
METSOX1abc,0.0
METSOX2abc,0.0
METSOXR1,0.0
METSOXR2,0.0
METSR_R1,0.0
METSR_S1,0.0
METSRabc,0.0
METSabc,0.0
METabc,0.0
METabcpp,0.0
METtex,0.0
MFUMt8,0.0
MG2tex,0.033436048104149504
MG2tpp,0.033436048104149504
MG2uabcpp,0.0
MGCH,0.0
MGt5,-0.06687209620829901
MHPGLUT,0.0
MHPGLUT2,0.0
MI1PP,0.0
MI1PS,0.0
MI3PP,0.0
MI3PS,0.0
MICITDr,0.0
MLDCP1Bpp,0.0
MLDCP2Bpp,0.0
MLDEP2pp,0.0
MLTGY1pp,0.0
MLTGY2pp,0.0
MLTGY3pp,0.0
MLTGY4pp,0.0
MLTP1,0.0
MLTP2,0.0
MLTP3,0.0
MMCD,0.0
MME,0.0
MMM2,0.0
MMSAD1,0.0
MMSAD2,0.0
MMSAD3,0.0
MMTSAO,0.0
MN2t3pp,0.0
MN6PP,0.0
MNLpts,0.0
MNNH,0.0
MNabc,0.007991779248830795
MNabc_1,0.0
MNabc_rev,0.0
MNt2pp,0.0
MOBDabc,0.0
MOBDabc_rev,0.0
MOHMT,0.006657830998651043
MOTH1,0.0
MOTS1,0.0
MPTG,0.0
MPTG2,0.0
MSHAMID,0.0
MSHS,0.0
MSO3abc,0.0
MTAM_1,0.0
MTAN,0.0
MTAP,0.0
MTHFC,16.21237633200731
MTHFD,16.21237633200731
MTHFD2i,0.0
MTHFR2,0.6549874307761698
MTHFR3,0.0
MTI,0.0
MTRI,0.0
MTRK,0.0
MUCCYCI,0.0
MUCCY_kt,0.0021874511244759595
MUCLI,0.0
MXYLt5,0.0
MXYLt6,0.0
MYCTR,-0.26840288576391264
MYCTR2,0.26840288576391264
M_XYLtpp,0.0
M_Xylt1,0.0
Mn2t,0.0
N2Otex,0.0
N2Otpp,0.0
NABTNO,0.0
NACHY,0.0
NADDP,0.0
NADH10,0.0
NADH5,0.0
NADH9,0.0
NADHHR,0.0
NADHPO,0.0
NADHXD,0.0
NADHXE,0.0
NADK,0.00516905065174415
NADPHHR,0.0
NADPHQR2,0.0
NADPHQR3,0.0
NADPHXD,0.0
NADPHXE,0.0
NADS1,0.026345477964005423
NADTRHD,0.0
NAKtr,2.046571837441316
NAPRT,0.0
NARK,0.0
NAabc,0.0
NAabcO,0.0
NAt,6.813684337176004
NAt3_1,0.6821906124804374
NAt3_2,8.178065562136885
NAt3_2pp,0.0
NAt3pp,0.0
NBAHH_ir,0.0
NDPK1,6.770814964388979
NDPK2,15.904895005375623
NDPK3,16.155103632567698
NDPK4,0.30255613749336613
NDPK5,0.3123940058384246
NDPK6,0.30255613749336613
NDPK7,0.3123940058384246
NDPK8,0.1477867745405183
NFMLDF,0.0
NH3c,-0.6331292785545576
NH4OHDs,0.0
NH4t,58.93221406481454
NH4tex,29.46610703240727
NH4tpp,29.46610703240727
NHFRBO,0.0
NI2abcpp,0.0
NI2t3pp,0.0
NI2t4pp,0.0
NI2tex,0.0
NI2tpp,0.0
NI2uabcpp,0.0
NITR,0.0
NIabc,0.0
NMNAT,0.0
NMNDA,0.0
NMNHYD,0.0
NMO,0.0
NMTHDA,0.0
NNAM,0.0
NNATr,0.026345477964005423
NNDPR,0.026345477964005423
NO3abc,0.0
NO3abcpp,0.0
NO3t,0.0
NO3tex,0.0
NODOx,0.0
NODOy,0.0
NOX,0.0
NOt,0.0
NP1_1,0.0
NPHS,0.0005776472333360801
NPHSa,0.0002888236166680401
NPHSb,0.0002888236166680401
NT5C,0.0
NTD1,0.0
NTD10,0.0
NTD11,0.0
NTD12,0.0
NTD2,0.0
NTD3,0.0
NTD4,0.0
NTD5,0.0
NTD6,0.0
NTD7,0.0
NTD8,0.0
NTD9,0.0
NTP1,0.0
NTP10,0.0
NTP3,0.0
NTP5,0.0
NTPP1,0.0
NTPP10,0.0
NTPP11,0.0
NTPP2,0.0
NTPP3,0.0
NTPP4,0.0
NTPP5,0.0
NTPP6,0.0
NTPP7,0.0
NTPP8,0.0
NTPP9,0.0
NTPTP1,0.0
NTPTP2,0.0
NTR3B,0.0
NTRIR2x,0.0
NTRIR2y,0.0
NTRIRx,0.0
NTRIRy,0.0
O2tex,196.7549793644639
O2tpp,15.521731040379208
O45AM,0.0
OAADC,0.0
OAAt2_2pp,0.0
OAAtex,0.0
OARGDC,0.0
OBDHc,0.0
OCAALD,0.0
OCBT,1.2534495722897412
OCOAT1,-3.57514720909065
OCOAT4,0.0
OCTAtex,0.0
OCTDPS,0.0009627453888749301
OHCUDC2,0.0
OHEDH,0.0
OHPBAT,1.0466823720324843
OIVD1r,0.289606846241899
OIVD2,0.06435707694264416
OIVD2E,0.0
OIVD3,0.5470351540124757
OMAHY,0.0
OMAIS,0.0
OMCDC,2.1987811662264387
OMPDC,3.8250013253658834
OP4ENH,0.0
OPAH,0.0
OPETDC,0.0
OPHBDC,0.0
OPHHX,0.0
OPP,0.0001925490777972162
OPTCCL,0.0
ORN5O,0.0
ORNCD,0.936741533442469
ORNTA,-2.1901911057322105
ORNTAC,0.0
ORNTA_1,0.0
ORNabcpp,0.0
ORNt,0.0
ORNtex,0.0
OROTt2_2pp,0.0
OROTtex,0.0
ORPT,-3.8250013253658834
OXAt_1,-0.0017000448653595015
OXCOAHDH,0.0
OXDHCOAT,0.0
OXGDC,0.48776000717604023
OXOAEL,0.0021874511244759595
OXPTNDH,0.0
P5CD,0.0
P5CR,0.0
P5CRx,0.0
PA120abcpp,0.0
PA140abcpp,0.0
PA141abcpp,0.0
PA160abcpp,0.0
PA161abcpp,0.0
PA180abcpp,0.0
PA181abcpp,0.0
PACALDtex,0.0
PACCOAE,0.0
PACCOAL,0.0
PACOAT,0.0
PACPT_1,-3.50570748522953
PALDH,0.0
PALGSKT,0.0
PANTS,0.006657830998651043
PAPA140pp,0.0
PAPPT3,1.7595478848701245
PAPSR,0.0
PAP_BS,0.5363089745220351
PC,32.01575037492294
PCADYOX,0.0021874511244759595
PCNO,1.8595143002381451
PDBL_3,4.986837272033834
PDBL_4,2.271039599817432
PDC,0.0
PDE1,0.0
PDE4,0.0
PDH,30.625127643460292
PDHa,8.374487547937195
PDHbr,11.125320047761404
PDHcr,11.125320047761404
PDIMAS,0.0
PDIMAT,0.0
PDX5POi,1.0466823720324843
PDX5PS,1.0466823720324843
PDYXPT_c,0.0
PE120abcpp,0.0
PE141abcpp,0.0
PE160abcpp,0.0
PE161abcpp,0.0
PE180abcpp,0.0
PE181abcpp,0.0
PEALtabc,0.0
PEAMNO,0.0
PEAMNOpp,0.0
PEAMNtex,0.0
PENAM,0.0
PENTSOtex,0.0
PEPA,0.0
PEPCK_re,4.892434810787609
PERD,1.0466823720324843
PFK,37.56761050845336
PFK_2,0.0
PG120abcpp,0.0
PG140abcpp,0.0
PG141abcpp,0.0
PG160abcpp,0.0
PG161abcpp,0.0
PG180abcpp,0.0
PG181abcpp,0.0
PGAMT,-6.896364723278855
PGCD,25.388817329563086
PGI,51.21093633543339
PGK,-97.08514812640233
PGL,30.264756471663038
PGLCNDH,0.0
PGLYCP,0.0
PGM,-71.69633079683926
PGMT,-5.486085094224251
PGP120abcpp,0.0
PGP140abcpp,0.0
PGP141abcpp,0.0
PGP160abcpp,0.0
PGP161abcpp,0.0
PGP180abcpp,0.0
PGP181abcpp,0.0
PGPP120pp,0.0
PGPP140pp,0.0
PGPP141pp,0.0
PGPP160,0.0
PGPP160pp,0.0
PGPP161pp,0.0
PGPP180pp,0.0
PGPP181pp,0.0
PGSA120,0.0
PGSA140,0.0
PGSA141,0.0
PGSA160,0.0
PGSA161,0.0
PGSA180,0.0
PGSA181,0.0
PHACOAOR,0.0
PHCD,0.0
PHEHPAtexi,0.0
PHEHXAtexi,0.0
PHEME2abcpp,0.0
PHEMEabcpp,0.0
PHEMEt,0.0
PHEOCTAtexi,0.0
PHEOR,0.0
PHEPTtexi,0.0
PHER,0.0
PHET,0.0
PHETA1,-0.7850809879858419
PHEabc,0.0
PHNO,0.0
PHTHDLS,0.0
PHTHS,0.0
PHYCBOXL,0.0
PICH,0.0
PIMEtr,0.0
PIabc,25.627547479039734
PItex,0.0
PKETF,10.510165868667166
PKETX,11.943655619364819
PLCD,0.0
PLIPA1A120pp,0.0
PLIPA1A141pp,0.0
PLIPA1A160pp,0.0
PLIPA1A161pp,0.0
PLIPA1A181pp,0.0
PLIPA1E120pp,0.0
PLIPA1E141pp,0.0
PLIPA1E160,0.0
PLIPA1E160pp,0.0
PLIPA1E161pp,0.0
PLIPA1E180,0.0
PLIPA1E180pp,0.0
PLIPA1E181d11pp,0.0
PLIPA1G120pp,0.0
PLIPA1G140pp,0.0
PLIPA1G141pp,0.0
PLIPA1G160pp,0.0
PLIPA1G161pp,0.0
PLIPA1G180pp,0.0
PLIPA1G181d11pp,0.0
PLIPA2A180pp,0.0
PLIPA2G160pp,0.0
PLPS,0.0
PMANM,0.0
PMDPHT,0.005145228964968257
PMPK,0.0025726144824850575
PNCDC,0.0
PNCDC_1,0.0
PNP,0.0
PNTK,0.006657830998651043
PNTOt2,0.0
PNTOt4pp,0.0
PNTOtex,0.0
POAACR,0.0
POX,0.0
PPA,50.94819405501516
PPA2,0.0
PPAKr,0.0
PPATabc,0.0
PPAt2pp,0.0
PPAt4pp,0.0
PPAtex,0.0
PPBNGS,0.0
PPC,0.0
PPCDC,0.006657830998651043
PPCOAC,0.0
PPDOy,0.0
PPGPPDP,0.0
PPK,0.0
PPK2,5.05139088705603
PPM2,0.0
PPNCL3,0.006657830998651043
PPND,0.5869192208127479
PPNDH,0.7850809879858419
PPNDH2,-1.8595143002381451
PPOR,0.0
PPPGO,0.0
PPPGO4,0.0
PPS,0.0
PPTGS_BS,1.7595478848701245
PPTT,0.0001925490777972162
PRAGSr,5.177294222474953
PRAIS,5.177294222474953
PRAIi,0.24087776611895984
PRAMPC,0.40146003364181987
PRASCSi,5.174721607992468
PRATPP,0.40146003364181987
PRCOA1,0.0
PREPHACPH,0.0
PREPTHS,0.0
PREPTTA,0.0
PRFGS,2.5886471112374765
PRFGS_1,2.5886471112374765
PRMICI,0.40146003364181987
PROD2,0.0
PROGLYabcpp,0.0
PROGLYtex,0.0
PROHISGLUtr,0.0
PROR,0.0
PROabc,0.0
PROabcpp,0.0
PROt2r,0.0
PROt2rpp,0.0
PROtex,0.0
PRPPS,9.67097882556562
PSCVT,1.621751112831675
PSD120,0.0
PSD141,0.0
PSD160,0.0
PSD180,0.0
PSD181,0.0
PSERT,25.388817329563086
PSP_L,25.388817329563086
PSSA120,0.0
PSSA141,0.0
PSSA160,0.0
PSSA180,0.0
PSSA181,0.0
PSUDS,0.0
PTA2,0.0
PTAr,-29.552075127006518
PTAtex,0.0
PTPATi,0.006657830998651043
PTRCAT1,0.0
PTRCTA,0.0
PTRCTA2,0.0
PTRCabc,0.0
PTRCabcpp,0.0
PTRCt2pp,0.0
PTRCtex,0.0
PTSLAtexi,0.0
PUNP1,0.0
PUNP2,0.0
PUNP3,0.0
PUNP5,0.0
PUNP6,0.0
PUNP7,0.0
PXYLt5,0.0
PXYLt6,0.0
PYAM5PO,0.0
PYDXNO,0.0
PYDXNtr,0.0
PYDXO,0.0
PYDXOR,0.0
PYDXPP,0.0
PYDXS,-8.301986629401265
PYK,2.133315395952604
PYOVD2tex,0.0
PYOVDM1,0.0
PYOVDM2,0.0
PYRDOX,0.0
PYROX,0.0
PYRZAM,0.0
PYRt2rpp,0.0
PYRt4pp,0.0
PYRtex,0.0
P_XYLtpp,0.0
P_Xylt1,0.0
QMO2,0.0
QUIDHy,0.0
QUIN2tpp,0.0
QUINDH,0.0
QUINDHyi,0.0
QUINtpp,0.0
QULNS,0.026345477964005423
R5PP,0.0
RAFFINt2,0.0
RAFGH,0.0
RBFK,0.0025726144824832326
RBFSa,0.010290457929936514
RBFSb,0.005145228964968257
RBK,0.0
RBK_Dr_1,0.0
RBP4E,0.0
RECOAH10,0.0
RECOAH11,0.0
RECOAH12,0.0
RECOAH13,0.0
RECOAH14,0.0
RECOAH15,0.0
RECOAH16,0.0
RECOAH17,0.0
RECOAH19,0.0
RECOAH2,0.0
RECOAH20,0.0
RECOAH21,0.0
RECOAH22,0.0
RECOAH23,0.0
RECOAH24,0.0
RECOAH25,0.0
RECOAH26,0.0
RECOAH3,0.0
RECOAH4,0.0
RECOAH5,0.0
RECOAH6,0.0
RECOAH7,0.0
RECOAH8,0.0
RECOAH9,0.0
REPHACCOAI,0.0
RHA121tex,0.0
RHA121tpp,0.0
RHACOAE100,0.0
